step,key,value,timestamp
70,loss/policy,0.00023920834064483643,1756155580
70,loss/value,37857138005.333336,1756155580
70,loss/entropy,2.63289483388265,1756155580
70,perf/fps,3.0609510497651886,1756155580
70,value/explained_variance,1.1400663975091874e-06,1756155580
70,optim/lr,0.001,1756155580
71,loss/total,32096822580565.332,1756155580
71,loss/policy,0.0009726596375306448,1756155580
71,loss/value,64193645161130.664,1756155580
71,loss/entropy,2.452026685078939,1756155580
71,perf/fps,3.1022784890324666,1756155580
71,value/explained_variance,-7.247075251015644e-08,1756155580
71,optim/lr,0.001,1756155580
72,loss/total,11654839052970.666,1756155581
72,loss/policy,-0.00016473233699798584,1756155581
72,loss/value,23309678105941.332,1756155581
72,loss/entropy,2.054877837498983,1756155581
72,perf/fps,3.1435727871677464,1756155581
72,value/explained_variance,0.0,1756155581
72,optim/lr,0.001,1756155581
73,loss/total,111862153216.0,1756155582
73,loss/policy,-1.4510005712509155e-05,1756155582
73,loss/value,223724306432.0,1756155582
73,loss/entropy,2.434258460998535,1756155582
73,perf/fps,3.1844095738215787,1756155582
73,value/explained_variance,7.310446221708844e-07,1756155582
73,optim/lr,0.001,1756155582
74,loss/total,1627796843178.6667,1756155582
74,loss/policy,-0.0006230895717938741,1756155582
74,loss/value,3255593686357.3335,1756155582
74,loss/entropy,2.4071714878082275,1756155582
74,perf/fps,3.225433563712364,1756155582
74,value/explained_variance,0.0,1756155582
74,optim/lr,0.001,1756155582
75,loss/total,332224517461.3333,1756155583
75,loss/policy,-0.00023897985617319742,1756155583
75,loss/value,664449034922.6666,1756155583
75,loss/entropy,2.2127767403920493,1756155583
75,perf/fps,3.266242143395091,1756155583
75,value/explained_variance,-1.0939893280159652e-07,1756155583
75,optim/lr,0.001,1756155583
76,loss/total,12579596629.333334,1756155583
76,loss/policy,-0.0006224748988946279,1756155583
76,loss/value,25159193258.666668,1756155583
76,loss/entropy,2.4372342427571616,1756155583
76,perf/fps,3.3074621983937416,1756155583
76,value/explained_variance,0.0,1756155583
76,optim/lr,0.001,1756155583
77,loss/total,1061821.375,1756155584
77,loss/policy,-0.002309455225865046,1756155584
77,loss/value,2123642.75,1756155584
77,loss/entropy,2.550698439280192,1756155584
77,perf/fps,3.3484207235503844,1756155584
77,value/explained_variance,0.00026264183124347085,1756155584
77,optim/lr,0.001,1756155584
78,loss/total,533443062442.6667,1756155584
78,loss/policy,0.005314533909161885,1756155584
78,loss/value,1066886124885.3334,1756155584
78,loss/entropy,2.372425079345703,1756155584
78,perf/fps,3.3893037128486263,1756155584
78,value/explained_variance,-6.813287711793237e-08,1756155584
78,optim/lr,0.001,1756155584
79,loss/total,16697476339029.334,1756155585
79,loss/policy,0.000491915891567866,1756155585
79,loss/value,33394952678058.668,1756155585
79,loss/entropy,2.1644354661305747,1756155585
